time_s,height_ukf_m,velocity_ukf_mps,acceleration_ukf_mps2,height_sigma_m,velocity_sigma_mps,acceleration_sigma_mps2,tm_height_m,tm_speed_mps,tm_pressure_pa,em_height_m,em_speed_mps,em_pressure_pa
87.450000,9018.461252,-44.536649,-0.012187,12.289242,7.388816,3.717619,9043.250000,-43.840000,25492.000000,9006.762500,-43.813000,25135.000000
87.500000,9015.929797,-44.675220,-0.029842,12.445900,7.444119,3.720727,9038.925000,-43.745000,25509.000000,9004.187500,-43.743000,25145.000000
87.550000,9014.094197,-44.498135,-0.006071,12.373867,7.421073,3.720408,9034.600000,-43.650000,25526.000000,9001.625500,-43.673500,25154.950000
87.600000,9011.549181,-44.643494,-0.024852,12.529887,7.475244,3.723294,9032.060000,-43.525000,25536.000000,8999.180500,-43.608500,25164.450000
87.650000,9009.683441,-44.480561,-0.003161,12.452526,7.449195,3.722681,9029.520000,-43.400000,25546.000000,8996.556000,-43.543000,25174.650000
87.700000,9008.172740,-44.157334,0.039261,12.490694,7.463354,3.720569,9029.520000,-43.400000,25546.000000,8992.316000,-43.473000,25191.150000
87.750000,9005.908036,-44.180614,0.034861,12.300251,7.398839,3.715187,9028.000000,-43.090000,25552.000000,8987.858500,-43.400500,25208.500000
87.800000,9003.116400,-44.443328,-0.000898,12.456911,7.453714,3.718428,9025.330000,-42.930000,25562.500000,8981.443500,-43.305500,25233.500000
87.850000,9001.089967,-44.358009,0.009197,12.383546,7.429550,3.718206,9022.660000,-42.770000,25573.000000,8975.247500,-43.208000,25257.650000
87.900000,8998.206529,-44.659640,-0.030652,12.539494,7.483287,3.721213,9016.575000,-42.615000,25597.000000,8971.022500,-43.088000,25274.150000
87.950000,8995.828448,-44.730979,-0.040049,12.460748,7.456141,3.720689,9010.490000,-42.460000,25621.000000,8967.143000,-42.966000,25289.300000
88.000000,8993.990439,-44.552001,-0.015063,12.565826,7.492287,3.721019,9010.490000,-42.460000,25621.000000,8966.373000,-42.826000,25292.300000
88.050000,8991.122025,-44.842327,-0.052047,12.301601,7.401301,3.714684,9002.890000,-42.120000,25651.000000,8965.219500,-42.685500,25296.800000
88.100000,8988.205021,-45.151318,-0.090497,12.458033,7.455837,3.717949,8999.980000,-41.980000,25662.500000,8960.614500,-42.540500,25314.800000
88.150000,8985.658657,-45.291012,-0.106481,12.383532,7.430896,3.717735,8997.070000,-41.840000,25674.000000,8956.303500,-42.396000,25331.650000
88.200000,8982.753616,-45.586991,-0.141104,12.539196,7.484309,3.720764,8995.175000,-41.610000,25681.500000,8954.638500,-42.256000,25338.150000
88.250000,8980.282772,-45.684822,-0.149520,12.459295,7.456427,3.720249,8993.280000,-41.380000,25689.000000,8953.217000,-42.113000,25343.700000
88.300000,8978.297571,-45.556131,-0.126910,12.602463,7.504927,3.722571,8993.280000,-41.380000,25689.000000,8953.987000,-41.943000,25340.700000
88.350000,8975.569786,-45.764674,-0.148453,12.293752,7.397809,3.718181,8985.950000,-41.000000,25718.000000,8954.539500,-41.770500,25338.550000
88.400000,8972.826611,-45.978418,-0.170679,12.449842,7.452167,3.721223,8983.925000,-40.815000,25726.000000,8953.134500,-41.575500,25344.050000
88.450000,8970.432995,-46.032660,-0.171853,12.374586,7.426863,3.720792,8981.900000,-40.630000,25734.000000,8951.755000,-41.382500,25349.450000
88.500000,8967.728195,-46.224000,-0.190236,12.529908,7.480143,3.723627,8981.650000,-40.425000,25735.000000,8950.605000,-41.207500,25353.950000
88.550000,8965.547858,-46.176427,-0.177217,12.449323,7.451973,3.722923,8981.400000,-40.220000,25736.000000,8949.710500,-41.030000,25357.450000
88.600000,8962.990374,-46.297779,-0.186223,12.603780,7.504251,3.725587,8983.165000,-40.030000,25729.000000,8951.115500,-40.830000,25351.950000
88.650000,8961.266808,-46.039961,-0.145613,12.518084,7.473456,3.724658,8984.930000,-39.840000,25722.000000,8952.060500,-40.636500,25348.250000
88.700000,8959.482281,-45.816518,-0.112214,12.446962,7.449478,3.722839,8984.147778,-39.693333,25725.111111,8948.865500,-40.501500,25360.750000
88.750000,8957.751280,-45.569272,-0.075941,12.358620,7.419508,3.721388,8983.170000,-39.510000,25729.000000,8945.862000,-40.368500,25372.500000
88.800000,8955.201806,-45.696026,-0.089576,12.513673,7.472838,3.724189,8979.885000,-39.350000,25742.000000,8944.582000,-40.253500,25377.500000
88.850000,8953.456047,-45.457158,-0.055307,12.432994,7.444789,3.723461,8976.600000,-39.190000,25755.000000,8943.162000,-40.139000,25383.050000
88.900000,8950.885951,-45.594809,-0.071148,12.587214,7.497137,3.726095,8978.495000,-39.055000,25747.500000,8940.482000,-40.029000,25393.550000
88.950000,8949.448906,-45.217323,-0.019589,12.501485,7.466494,3.725143,8980.390000,-38.920000,25740.000000,8938.108500,-39.924000,25402.850000
89.000000,8948.692256,-44.538152,0.068877,12.456032,7.451104,3.721323,8980.390000,-38.920000,25740.000000,8938.493500,-39.864000,25401.350000
89.050000,8947.520783,-44.053693,0.129943,12.111549,7.333513,3.714750,8970.040000,-38.670000,25781.000000,8938.444500,-39.810000,25401.550000
89.100000,8945.008292,-44.188492,0.107250,12.268428,7.389767,3.718079,8972.440000,-38.610000,25771.500000,8934.489500,-39.810000,25417.050000
89.150000,8943.588227,-43.825818,0.149931,12.201970,7.369364,3.718043,8974.840000,-38.550000,25762.000000,8930.599000,-39.817000,25432.300000
89.200000,8941.027356,-43.986998,0.122976,12.358323,7.424451,3.721109,8967.530000,-38.555000,25791.000000,8927.289000,-39.887000,25445.300000
89.250000,8939.177592,-43.823887,0.138780,12.286393,7.400865,3.720727,8960.220000,-38.560000,25820.000000,8923.839000,-39.962500,25458.850000
89.300000,8937.724687,-43.480788,0.178417,12.327409,7.416620,3.718789,8960.220000,-38.560000,25820.000000,8919.129000,-40.087500,25477.350000
89.350000,8935.580199,-43.457951,0.174640,12.144331,7.354946,3.713598,8963.740000,-38.660000,25806.000000,8914.775500,-40.216500,25494.450000
89.400000,8932.964869,-43.651501,0.142394,12.301353,7.410574,3.716956,8958.330000,-38.755000,25827.500000,8913.630500,-40.381500,25498.950000
89.450000,8931.092118,-43.505712,0.155064,12.232608,7.388322,3.716875,8952.920000,-38.850000,25849.000000,8912.358000,-40.551000,25503.950000
89.500000,8928.460267,-43.706726,0.122586,12.388980,7.442764,3.719976,8948.390000,-39.030000,25867.000000,8909.938000,-40.761000,25513.450000
89.550000,8926.408200,-43.642536,0.125271,12.314703,7.417365,3.719562,8943.860000,-39.210000,25885.000000,8907.506000,-40.974500,25523.000000
89.600000,8924.688972,-43.425208,0.149014,12.421074,7.454375,3.719973,8943.860000,-39.210000,25885.000000,8904.966000,-41.219500,25533.000000
89.650000,8922.251809,-43.538050,0.128652,12.164039,7.365649,3.713726,8937.580000,-39.640000,25910.000000,8902.591000,-41.469000,25542.350000
89.700000,8919.661114,-43.720978,0.099554,12.320898,7.420749,3.717052,8939.715000,-39.905000,25901.500000,8901.701000,-41.759000,25545.850000
89.750000,8917.896322,-43.526061,0.120484,12.250214,7.397125,3.716900,8941.850000,-40.170000,25893.000000,8900.862000,-42.053500,25549.150000
89.800000,8915.372906,-43.678945,0.095670,12.406357,7.451064,3.719980,8938.210000,-40.480000,25907.500000,8900.482000,-42.388500,25550.650000
89.850000,8913.561749,-43.505940,0.113986,12.330184,7.424381,3.719511,8934.570000,-40.790000,25922.000000,8899.797500,-42.723000,25553.350000
89.900000,8911.852014,-43.287845,0.138289,12.474027,7.473396,3.721874,8934.570000,-40.790000,25922.000000,8896.372500,-43.053000,25566.850000
89.950000,8910.011438,-43.130243,0.154444,12.171800,7.367893,3.717506,8932.810000,-41.490000,25929.000000,8893.290000,-43.384000,25579.000000
90.000000,8907.530701,-43.271108,0.129904,12.328362,7.422666,3.720584,8929.925000,-41.845000,25940.500000,8893.290000,-43.724000,25579.000000
90.050000,8905.762258,-43.085996,0.148493,12.256322,7.398246,3.720174,8927.040000,-42.200000,25952.000000,8893.378500,-44.063000,25578.650000
90.100000,8903.401808,-43.173180,0.131263,12.412133,7.451903,3.723039,8923.030000,-42.560000,25968.000000,8894.263500,-44.393000,25575.150000
90.150000,8901.596390,-43.006427,0.147599,12.334655,7.424517,3.722347,8919.020000,-42.920000,25984.000000,8894.350000,-44.720500,25574.800000
90.200000,8899.028396,-43.190260,0.117701,12.489604,7.477132,3.725037,8927.170000,-43.265000,25951.500000,8887.250000,-45.025500,25602.800000
90.250000,8897.857578,-42.735202,0.172073,12.406831,7.447002,3.724113,8935.320000,-43.610000,25919.000000,8880.682500,-45.326500,25628.700000
90.300000,8896.641331,-42.314232,0.218387,12.338480,7.423624,3.722297,8929.746667,-43.916667,25941.222222,8878.907500,-45.591500,25635.700000
90.350000,8895.035963,-42.072421,0.240824,12.252889,7.394209,3.720847,8922.780000,-44.300000,25969.000000,8877.627000,-45.854500,25640.750000
90.400000,8892.708787,-42.163173,0.219562,12.408351,7.447789,3.723670,8917.770000,-44.630000,25989.000000,8880.797000,-46.099500,25628.250000
90.450000,8891.107672,-41.921850,0.242147,12.330137,7.420187,3.722938,8912.760000,-44.960000,26009.000000,8883.206500,-46.340500,25618.750000
90.500000,8888.681791,-42.061028,0.214480,12.484741,7.472751,3.725590,8914.885000,-45.255000,26000.500000,8878.771500,-46.545500,25636.250000
90.550000,8887.328319,-41.709903,0.251468,12.401313,7.442466,3.724631,8917.010000,-45.550000,25992.000000,8874.742000,-46.746000,25652.150000
90.600000,8886.123814,-41.298449,0.294797,12.366282,7.430265,3.721064,8914.578571,-45.684286,26001.714286,8874.362000,-46.906000,25653.650000
90.650000,8884.477920,-41.093370,0.309872,12.242045,7.387050,3.717746,8908.500000,-46.020000,26026.000000,8873.122500,-47.063000,25658.550000
90.700000,8881.847038,-41.341936,0.265185,12.397154,7.440663,3.720769,8906.000000,-46.215000,26036.000000,8864.147500,-47.193000,25694.050000
90.750000,8880.047196,-41.210091,0.270848,12.318574,7.413137,3.720241,8903.500000,-46.410000,26046.000000,8855.704000,-47.318000,25727.450000
90.800000,8877.342348,-41.491527,0.223375,12.472823,7.465731,3.723068,8901.625000,-46.585000,26053.500000,8852.044000,-47.398000,25741.950000
90.850000,8875.516253,-41.370801,0.229097,12.389036,7.435520,3.722286,8899.750000,-46.760000,26061.000000,8848.825500,-47.475500,25754.700000
90.900000,8874.318888,-40.961813,0.273873,12.423177,7.447032,3.720085,8899.750000,-46.760000,26061.000000,8849.580500,-47.530500,25751.700000
90.950000,8871.732862,-41.193401,0.232919,12.224884,7.377816,3.714536,8887.510000,-46.970000,26110.000000,8849.793500,-47.578500,25750.850000
91.000000,8869.046178,-41.468718,0.187701,12.379597,7.431501,3.717769,8887.260000,-47.055000,26111.000000,8845.128500,-47.563500,25769.350000
91.050000,8867.052379,-41.426768,0.184526,12.300860,7.404205,3.717457,8887.010000,-47.140000,26112.000000,8840.615000,-47.546500,25787.250000
91.100000,8865.010693,-41.408284,0.178609,12.236149,7.383376,3.716164,8882.578889,-47.166667,26129.777778,8837.465000,-47.511500,25799.750000
91.150000,8862.685275,-41.519425,0.155762,12.154203,7.356454,3.715219,8877.040000,-47.200000,26152.000000,8834.277500,-47.472000,25812.400000
91.200000,8860.969098,-41.347391,0.172387,12.261342,7.394965,3.715968,8877.040000,-47.200000,26152.000000,8830.752500,-47.392000,25826.400000
91.250000,8858.002481,-41.748827,0.113032,12.012798,7.310511,3.710147,8869.560000,-47.220000,26182.000000,8827.479000,-47.308000,25839.400000
91.300000,8855.273443,-42.037279,0.070486,12.169366,7.366609,3.713733,8866.075000,-47.140000,26196.000000,8826.469000,-47.188000,25843.400000
91.350000,8852.818419,-42.199366,0.044971,12.102841,7.345528,3.713889,8862.590000,-47.060000,26210.000000,8825.271000,-47.064500,25848.150000
91.400000,8850.044690,-42.501375,0.003231,12.258782,7.400419,3.717184,8862.220000,-46.965000,26211.500000,8822.381000,-46.909500,25859.650000
91.450000,8847.722592,-42.595509,-0.010667,12.186616,7.376097,3.716968,8861.850000,-46.870000,26213.000000,8819.767500,-46.749000,25870.050000
91.500000,8845.893929,-42.458022,0.007954,12.330532,7.426076,3.719513,8861.850000,-46.870000,26213.000000,8819.642500,-46.539000,25870.550000
91.550000,8843.154078,-42.738117,-0.028728,12.035849,7.323931,3.715376,8853.140000,-46.630000,26248.000000,8819.391500,-46.327000,25871.550000
91.600000,8840.492468,-42.980151,-0.059716,12.192247,7.379487,3.718600,8854.385000,-46.465000,26243.000000,8818.006500,-46.097000,25877.050000
91.650000,8838.387267,-42.966210,-0.056515,12.123532,7.356906,3.718351,8855.630000,-46.300000,26238.000000,8816.408500,-45.864000,25883.400000
91.700000,8835.659839,-43.234607,-0.089931,12.279243,7.411294,3.721338,8851.155000,-46.085000,26256.000000,8812.893500,-45.604000,25897.400000
91.750000,8833.344601,-43.313038,-0.097887,12.204947,7.385580,3.720775,8846.680000,-45.870000,26274.000000,8809.529000,-45.342000,25910.800000
91.800000,8830.612927,-43.577352,-0.129130,12.359832,7.438866,3.723566,8845.070000,-45.640000,26280.500000,8807.519000,-45.062000,25918.800000
91.850000,8828.367425,-43.617797,-0.130453,12.280096,7.410245,3.722742,8843.460000,-45.410000,26287.000000,8805.609500,-44.782000,25926.400000
91.900000,8826.165796,-43.636180,-0.128637,12.214459,7.388199,3.721010,8842.686667,-45.183333,26290.111111,8804.604500,-44.502000,25930.400000
91.950000,8824.012871,-43.631950,-0.123812,12.131537,7.360040,3.719636,8841.720000,-44.900000,26294.000000,8803.148500,-44.222500,25936.200000
92.000000,8821.193995,-43.930386,-0.158609,12.286879,7.414127,3.722528,8841.100000,-44.670000,26296.500000,8797.633500,-43.947500,25958.200000
92.050000,8819.114885,-43.888264,-0.147949,12.210995,7.387585,3.721854,8840.480000,-44.440000,26299.000000,8792.645000,-43.672000,25978.100000
92.100000,8817.092849,-43.820298,-0.134454,12.148944,7.367413,3.720241,8838.275556,-44.244444,26307.888889,8792.395000,-43.392000,25979.100000
92.150000,8814.989461,-43.789602,-0.125960,12.069596,7.341080,3.718978,8835.520000,-44.000000,26319.000000,8792.032000,-43.118000,25980.550000
92.200000,8813.156524,-43.633859,-0.100970,12.047696,7.335824,3.715959,8834.385714,-43.845714,26323.571429,8790.652000,-42.898000,25986.050000
92.250000,8810.928297,-43.661732,-0.101168,11.940824,7.300789,3.713186,8831.550000,-43.460000,26335.000000,8789.072000,-42.680000,25992.350000
92.300000,8808.185058,-43.924474,-0.132304,12.097972,7.357023,3.716553,8827.340000,-43.255000,26352.000000,8785.692000,-42.480000,26005.850000
92.350000,8805.988452,-43.934658,-0.129491,12.033157,7.335966,3.716449,8823.130000,-43.050000,26369.000000,8782.412500,-42.278000,26018.950000
92.400000,8803.226249,-44.201310,-0.160059,12.189643,7.390953,3.719557,8819.790000,-42.900000,26382.500000,8780.037500,-42.058000,26028.450000
92.450000,8800.952780,-44.241953,-0.160217,12.119050,7.366573,3.719112,8816.450000,-42.750000,26396.000000,8777.824500,-41.843500,26037.300000
92.500000,8799.246655,-44.016566,-0.123820,12.160722,7.381855,3.717170,8816.450000,-42.750000,26396.000000,8777.069500,-41.678500,26040.300000
92.550000,8796.521701,-44.263459,-0.151684,11.979341,7.318999,3.711882,8811.750000,-42.450000,26415.000000,8776.102500,-41.514000,26044.150000
92.600000,8793.790930,-44.509379,-0.178664,12.136230,7.374452,3.715296,8811.995000,-42.325000,26414.000000,8773.227500,-41.354000,26055.650000
92.650000,8791.738142,-44.441806,-0.163530,12.068345,7.351330,3.715179,8812.240000,-42.200000,26413.000000,8770.465500,-41.198500,26066.700000
92.700000,8789.016596,-44.679941,-0.188993,12.224472,7.405562,3.718336,8810.510000,-42.095000,26420.000000,8768.720500,-41.083500,26073.700000
92.750000,8787.030312,-44.578163,-0.168849,12.150865,7.379238,3.717888,8808.780000,-41.990000,26427.000000,8767.062500,-40.971000,26080.350000
92.800000,8785.373109,-44.322579,-0.128132,12.257117,7.415886,3.718338,8808.780000,-41.990000,26427.000000,8766.187500,-40.881000,26083.850000
92.850000,8783.100637,-44.353518,-0.126751,12.001436,7.325731,3.711998,8802.110000,-41.840000,26454.000000,8765.000500,-40.790500,26088.600000
92.900000,8780.364568,-44.598719,-0.154573,12.157866,7.380632,3.715389,8800.750000,-41.785000,26459.500000,8761.005500,-40.695500,26104.600000
92.950000,8778.330916,-44.519035,-0.138795,12.087644,7.356169,3.715224,8799.390000,-41.730000,26465.000000,8757.397500,-40.602500,26119.050000
93.000000,8775.671729,-44.725488,-0.160956,12.243251,7.409895,3.718365,8797.420000,-41.650000,26473.000000,8757.272500,-40.527500,26119.550000
93.050000,8773.741697,-44.594889,-0.137971,12.167384,7.382351,3.717881,8795.450000,-41.570000,26481.000000,8756.736000,-40.453500,26121.700000
93.100000,8772.580026,-44.112668,-0.069507,12.094941,7.357719,3.716016,8795.450000,-41.570000,26481.000000,8752.496000,-40.388500,26138.700000
93.150000,8770.270804,-44.161361,-0.072419,11.806536,7.258101,3.711466,8787.550000,-41.470000,26513.000000,8748.580500,-40.322500,26154.400000
93.200000,8767.598995,-44.379143,-0.098769,11.964360,7.315199,3.714972,8785.950000,-41.400000,26519.500000,8747.585500,-40.247500,26158.400000
93.250000,8765.517747,-44.323256,-0.088266,11.904995,7.296504,3.715055,8784.350000,-41.330000,26526.000000,8746.640000,-40.172500,26162.200000
93.300000,8762.905004,-44.510872,-0.109987,12.062230,7.352310,3.718275,8785.950000,-41.260000,26519.500000,8746.140000,-40.097500,26164.200000
93.350000,8761.181854,-44.286416,-0.076303,11.996904,7.330115,3.717979,8787.550000,-41.190000,26513.000000,8745.192000,-40.023000,26168.000000
93.400000,8758.449521,-44.529660,-0.105934,12.153400,7.384699,3.720964,8783.365000,-41.095000,26530.000000,8740.212000,-39.953000,26188.000000
93.450000,8756.484248,-44.417303,-0.087688,12.082246,7.359242,3.720355,8779.180000,-41.000000,26547.000000,8735.904500,-39.882500,26205.300000
93.500000,8754.643084,-44.250164,-0.063224,12.024578,7.339989,3.718800,8776.006667,-40.911111,26559.888889,8737.649500,-39.807500,26198.300000
93.550000,8752.648648,-44.154272,-0.048464,11.949520,7.314487,3.717588,8772.040000,-40.800000,26576.000000,8738.784500,-39.734000,26193.750000
93.600000,8749.991897,-44.364485,-0.074783,12.106353,7.369539,3.720612,8771.180000,-40.670000,26579.500000,8734.429500,-39.674000,26211.250000
93.650000,8748.072492,-44.232624,-0.055009,12.037576,7.345257,3.720066,8770.320000,-40.540000,26583.000000,8730.398000,-39.617000,26227.450000
93.700000,8745.452793,-44.424132,-0.078540,12.193558,7.399130,3.722887,8767.370000,-40.440000,26595.000000,8729.278000,-39.587000,26231.950000
93.750000,8743.521884,-44.296191,-0.059077,12.119019,7.371734,3.722068,8764.420000,-40.340000,26607.000000,8728.108500,-39.557500,26236.650000
